Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
149,"Dixon-Sterling, IL",37731.0,45577.0,7097.0,0.0,3.5337428938199165
150,"Columbus-Auburn-Opelika, GA-AL",207876.0,247920.0,24758.0,0.0,3.5302436573752707
151,"Kokomo-Peru, IN",51217.0,60685.0,6244.0,0.0,3.5278025761167937
152,"Jonesboro-Paragould, AR",69562.0,100730.0,5886.0,0.0,3.5254993305215843
153,"Chattanooga-Cleveland-Dalton, TN-GA",489572.0,400968.0,77015.0,22964.0,3.5180018067083494
154,"Charleston-Huntington-Ashland, WV-OH-KY",373307.0,349620.0,69120.0,0.0,3.500470034573307
155,"Kalamazoo-Battle Creek-Portage, MI",216098.0,263426.0,21782.0,0.0,3.4793132968265836
156,"Mount Pleasant-Alma, MI",58793.0,44503.0,8308.0,0.0,3.474810844357587
157,"Shreveport-Bossier City-Minden, LA",191042.0,235572.0,12247.0,0.0,3.4657229318142817
158,"Columbus-West Point, MS",45294.0,28152.0,5344.0,0.0,3.450217099418174
159,"Monroe-Ruston, LA",123811.0,110298.0,16594.0,0.0,3.442232337404062
160,"New Bern-Morehead City, NC",96865.0,91534.0,5457.0,0.0,3.4329775166808574
161,"Cleveland-Indianola, MS",30162.0,24166.0,3688.0,0.0,3.3631262337794294
162,"Fayetteville-Sanford-Lumberton, NC",410171.0,418872.0,15505.0,0.0,3.3374478668502348
163,"Paducah-Mayfield, KY-IL",73227.0,50698.0,10077.0,0.0,3.3283558611458273
164,"Hattiesburg-Laurel, MS",131580.0,112891.0,8563.0,0.0,3.3179377183761036
165,"Johnson City-Kingsport-Bristol, TN-VA",280562.0,185467.0,41316.0,1250.0,3.30832515376468
166,"Dothan-Ozark, AL",100193.0,92618.0,4718.0,0.0,3.3018412219817956
167,"Jackson-Brownsville, TN",101844.0,88912.0,5309.0,0.0,3.2804557296385326
168,"Bowling Green-Glasgow, KY",115589.0,101911.0,10918.0,0.0,3.2592265057920127
169,"Tupelo-Corinth, MS",127458.0,68998.0,6041.0,0.0,3.0246978317807445
170,"Martin-Union City, TN",40052.0,23823.0,0.0,0.0,3.0143771758162528
171,"Scottsboro-Fort Payne, AL",84549.0,38030.0,583.0,0.0,2.8041417850174226
172,"San Juan-Bayamón, PR",1638111.0,746395.0,0.0,0.0,2.7068838974348743
173,"DeRidder-Fort Polk South, LA",61738.0,24120.0,831.0,0.0,2.6386517199110426
174,"Ponce-Yauco-Coamo, PR",261732.0,115666.0,0.0,0.0,2.5552651242678053
175,"Mayagüez-San Germán, PR",194204.0,30665.0,0.0,0.0,2.32010543682626
