Rank,Name,1 - Least Walkable,2 - Below Avg,3 - Above Avg,4 - Most Walkable,Avg Walkability Index
207,"Howard County, Maryland",39015.0,122386.0,128746.0,28708.0,5.4050710230438
208,"Fairfield County, Connecticut",150961.0,345724.0,330837.0,116404.0,5.398811899505503
209,"San Mateo County, California",35777.0,400173.0,250278.0,81195.0,5.390252455981011
210,"Johnson County, Kansas",38690.0,292020.0,195231.0,65565.0,5.3801744592349205
211,"Manatee County, Florida",65534.0,127973.0,146538.0,44168.0,5.37749167916316
212,"Alachua County, Florida",42239.0,74503.0,122292.0,26409.0,5.372611366460476
213,"Placer County, California",48988.0,168824.0,96530.0,71170.0,5.371219654845888
214,"St. Clair County, Illinois",43105.0,79642.0,107643.0,31948.0,5.3604206265039345
215,"Shawnee County, Kansas",38579.0,39292.0,83992.0,15989.0,5.356041303413719
216,"Sangamon County, Illinois",43700.0,40296.0,91808.0,21057.0,5.345926286754826
217,"Wayne County, Michigan",136894.0,783534.0,731981.0,104890.0,5.345380325146716
218,"Juneau City and Borough, Alaska",5727.0,4219.0,18950.0,3331.0,5.333474873144944
219,"Kane County, Illinois",58520.0,218027.0,215292.0,39537.0,5.3309258465410165
220,"Durham County, North Carolina",44689.0,112712.0,118228.0,36219.0,5.329905240609797
221,"Sedgwick County, Kansas",80832.0,177859.0,211597.0,43087.0,5.327570643189421
222,"Clatsop County, Oregon",8892.0,9591.0,14084.0,6535.0,5.322551141548823
223,"Gloucester County, New Jersey",32158.0,113224.0,126290.0,19493.0,5.319296709136708
224,"Rock County, Wisconsin",32783.0,43265.0,78215.0,7889.0,5.316175401377785
225,"Oklahoma County, Oklahoma",76511.0,347863.0,300471.0,62371.0,5.314936367360954
226,"Tooele County, Utah",6285.0,30976.0,20789.0,9347.0,5.30882406916441
227,"Allegany County, Maryland",16298.0,13457.0,31756.0,9934.0,5.308337292948937
228,"Blaine County, Idaho",5318.0,6673.0,5188.0,5194.0,5.302456908821021
229,"Lincoln County, Oregon",16891.0,7452.0,13472.0,10732.0,5.299760514227666
230,"Broomfield County, Colorado",1432.0,43137.0,16297.0,7020.0,5.297716993039412
231,"Anchorage Municipality, Alaska",54778.0,83316.0,130437.0,25000.0,5.290610926237683
232,"Chelan County, Washington",19150.0,18088.0,26172.0,12819.0,5.289031802373873
233,"Lake County, Illinois",62247.0,321226.0,276291.0,41709.0,5.28484140178108
234,"Gunnison County, Colorado",4665.0,4176.0,6001.0,1960.0,5.272005525657974
235,"Washoe County, Nevada",85409.0,161888.0,151698.0,57941.0,5.26724628256128
236,"Larimer County, Colorado",62815.0,128183.0,122835.0,30953.0,5.26451022098528
237,"Racine County, Wisconsin",36223.0,69548.0,60243.0,29588.0,5.2578968087184546
238,"Volusia County, Florida",80868.0,202008.0,207760.0,45851.0,5.250445662439654
239,"Hood River County, Oregon",5301.0,7464.0,5455.0,4989.0,5.250191055647647
240,"Pima County, Arizona",204287.0,284193.0,417802.0,88049.0,5.2391734267880405
241,"Kern County, California",150745.0,292214.0,408007.0,36675.0,5.234796499936349
242,"Vigo County, Indiana",33846.0,23570.0,30747.0,19296.0,5.2301504466085245
243,"Kenton County, Kentucky",36251.0,54681.0,53444.0,21292.0,5.220528088516922
244,"Yuma County, Arizona",45956.0,55031.0,92962.0,15519.0,5.219657468092097
245,"Polk County, Oregon",22945.0,24715.0,25258.0,10119.0,5.212025647412725
246,"Carson City, Nevada",6360.0,27787.0,12658.0,7968.0,5.204670568576335
247,"Hillsborough County, Florida",197507.0,628895.0,449607.0,146269.0,5.190398634777226
248,"Pierce County, Washington",187896.0,289031.0,298294.0,101792.0,5.188359657634554
249,"Dakota County, Minnesota",60031.0,186461.0,137208.0,37753.0,5.165139473003607
250,"Wake County, North Carolina",120776.0,551100.0,305470.0,91733.0,5.16132589975011
251,"Pulaski County, Arkansas",69462.0,153041.0,134394.0,36070.0,5.156400236098572
252,"Klamath County, Oregon",21431.0,8606.0,28264.0,8620.0,5.15259901895322
253,"Grays Harbor County, Washington",23459.0,9848.0,29830.0,9642.0,5.151802392390517
254,"Orange County, North Carolina",44139.0,28835.0,53327.0,18535.0,5.150697849182596
255,"Muscatine County, Iowa",11241.0,10339.0,17573.0,3736.0,5.137028755993135
256,"Kent County, Michigan",144216.0,204362.0,258869.0,40674.0,5.131348442976739
257,"Leon County, Florida",58472.0,95537.0,115181.0,20580.0,5.124448700693653
258,"Marshall County, Iowa",11961.0,8765.0,10879.0,8359.0,5.11458931459366
259,"Brevard County, Florida",87116.0,220864.0,246643.0,30884.0,5.111314728315082
260,"Umatilla County, Oregon",22975.0,14597.0,28587.0,10970.0,5.105358350432733
261,"Morris County, New Jersey",63135.0,249613.0,143839.0,36792.0,5.104281794256385
262,"Wasco County, Oregon",9494.0,5294.0,6753.0,4589.0,5.100132938546136
263,"Lake County, California",17378.0,17157.0,25291.0,4369.0,5.088099991391361
264,"Escambia County, Florida",68305.0,93433.0,120148.0,31605.0,5.082880243854899
265,"Bucks County, Pennsylvania",64167.0,323057.0,198937.0,40645.0,5.080346987240406
266,"Washtenaw County, Michigan",77368.0,119550.0,139187.0,30895.0,5.071925426645634
